#,DATETIME,T2,U2,RH2,PRES,RRR,N
8141,2015-09-05 04:00,-5.7,0.5,90.86,676.28,0.056,0.97
8142,2015-09-05 05:00,-6.1,0.5,90.86,676.18,0,0.84
8143,2015-09-05 06:00,-6.4,0.5,88.46,676.38,0,0.98
8144,2015-09-05 07:00,-5.5,0.72,100,676.18,0,0.79
8145,2015-09-05 08:00,-5,0.96,95.35,676.28,0,0.72
8146,2015-09-05 09:00,-3.9,1.68,95.05,676.58,0,0.59
8147,2015-09-05 10:00,-3.4,1.68,99.63,676.78,0,0.31
8148,2015-09-05 11:00,-3.2,0.5,97.44,676.38,0.4484,0.98
8149,2015-09-05 12:00,-3.2,0.5,97.44,676.38,0.2803,0.97
8150,2015-09-05 13:00,-4.5,0.5,89.03,676.58,0.1682,0.97
8151,2015-09-05 14:00,-4.2,0.5,93.39,676.38,0.1682,0.75
8152,2015-09-05 15:00,-4.4,0.5,92.68,676.48,0.056,0.62
8153,2015-09-05 16:00,-5.1,1.28,95.01,676.38,0,0.53
8154,2015-09-05 17:00,-7,1.76,100,676.28,0,0
8155,2015-09-05 18:00,-9.5,12.24,100,676.28,0,0.92
8156,2015-09-05 19:00,-7.5,13.52,97.37,677.38,0,1
8157,2015-09-05 20:00,-6.2,13.92,99.62,677.78,0,0.71
8158,2015-09-05 21:00,-5.1,14.16,98.85,678.28,0,0.74
8159,2015-09-05 22:00,-3.8,11.44,98.47,678.68,0,0.51
8160,2015-09-05 23:00,-2.8,9.36,98.85,679.18,0,0.47
8161,2015-09-06 00:00,-4.1,4.24,65.41,679.18,0,0
8162,2015-09-06 01:00,-4.1,7.12,51.42,679.18,0,0
8163,2015-09-06 02:00,-3.8,5.28,77.99,679.28,0,0
8164,2015-09-06 03:00,-4.4,2.8,65.26,679.38,0,0
8165,2015-09-06 04:00,-4.3,1.52,44.19,679.38,0,0
8166,2015-09-06 05:00,-4.1,2.48,31.74,679.48,0,0
8167,2015-09-06 06:00,-3.3,3.84,26.31,679.58,0,0.99
8168,2015-09-06 07:00,-2.9,3.12,24.86,679.98,0,0.21
8169,2015-09-06 08:00,-2.3,4.72,34.19,680.28,0,0.11
8170,2015-09-06 09:00,-1.9,5.84,45,680.58,0,0.07
8171,2015-09-06 10:00,-1.4,5.28,44.39,680.88,0,0.04
8172,2015-09-06 11:00,-1.1,1.04,52.3,681.08,0,0.01
8173,2015-09-06 12:00,-1.8,5.84,56.69,681.08,0,0.02
8174,2015-09-06 13:00,-2.4,6.8,61.14,681.48,0,0.02
8175,2015-09-06 14:00,-2.8,2.96,61.21,681.78,0,0.04
8176,2015-09-06 15:00,-2.8,4.64,64.98,681.88,0,0.02
8177,2015-09-06 16:00,-2.7,3.68,65.19,681.98,0,0.03
8178,2015-09-06 17:00,-3.2,6.88,69.97,681.98,0,0.94
8179,2015-09-06 18:00,-3.4,5.04,77.02,682.28,0,0
8180,2015-09-06 19:00,-3.5,4.48,81.55,682.68,0,0
8181,2015-09-06 20:00,-3.4,4.16,73.15,682.88,0,0
8182,2015-09-06 21:00,-3.4,5.68,51.44,682.88,0,0
8183,2015-09-06 22:00,-3.6,8.8,44.49,682.78,0,0
8184,2015-09-06 23:00,-3.7,7.92,39.18,682.78,0,0
8185,2015-09-07 00:00,-4.1,3.76,37.78,682.58,0,0
8186,2015-09-07 01:00,-3.4,6.48,36.75,682.68,0,0
8187,2015-09-07 02:00,-3.2,4.56,37.98,682.48,0,0
8188,2015-09-07 03:00,-3.7,3.92,41.75,682.18,0,0
8189,2015-09-07 04:00,-4.3,4.4,42.26,681.78,0,0
8190,2015-09-07 05:00,-2.9,8.24,41.53,681.98,0,0
8191,2015-09-07 06:00,-1.4,9.92,38.08,682.28,0,0.98
8192,2015-09-07 07:00,-0.5,11.12,39.65,682.48,0,0.17
8193,2015-09-07 08:00,-0.7,10.4,40.64,682.78,0,0.1
8194,2015-09-07 09:00,-0.7,10.08,41.5,683.18,0,0.05
8195,2015-09-07 10:00,-0.4,9.84,46.44,683.28,0,0.02
8196,2015-09-07 11:00,0,10.16,43.55,683.38,0,0
8197,2015-09-07 12:00,-0.6,9.92,47.06,683.18,0,0
8198,2015-09-07 13:00,-0.8,9.44,52.9,683.18,0,0
8199,2015-09-07 14:00,-0.9,8.56,67.67,682.98,0,0
8200,2015-09-07 15:00,-1,10.32,71.39,683.28,0,0
8201,2015-09-07 16:00,-0.2,11.12,74.1,683.38,0,0
8202,2015-09-07 17:00,0.4,11.68,68.04,683.58,0,0.93
8203,2015-09-07 18:00,0.4,8.56,80.97,683.78,0,0
8204,2015-09-07 19:00,0.6,9.44,75.01,684.08,0,0
8205,2015-09-07 20:00,0.1,7.04,73.26,684.18,0,0
8206,2015-09-07 21:00,-0.3,7.84,85.82,683.98,0,0
8207,2015-09-07 22:00,-0.6,8.96,80.48,683.88,0,0
8208,2015-09-07 23:00,-1,8.48,76.47,683.68,0,0
8209,2015-09-08 00:00,-0.4,7.04,58.5,683.68,0,0
8210,2015-09-08 01:00,-1.1,7.6,53.94,683.38,0,0
8211,2015-09-08 02:00,-1,4.72,30.24,683.38,0,0
8212,2015-09-08 03:00,-0.6,4.88,27.15,683.28,0,0
8213,2015-09-08 04:00,-0.8,5.68,21.81,682.88,0,0
8214,2015-09-08 05:00,-1.2,5.2,19.11,682.68,0,0
8215,2015-09-08 06:00,-0.1,4.8,17.4,682.78,0,0.99
8216,2015-09-08 07:00,0.9,5.44,19.35,682.58,0,0.16
8217,2015-09-08 08:00,0.6,5.28,30.11,682.78,0,0.08
8218,2015-09-08 09:00,0.4,5.44,47.52,683.08,0,0
8219,2015-09-08 10:00,-0.1,8.56,76.56,683.08,0,0
8220,2015-09-08 11:00,-0.1,5.04,78.97,683.18,0,0
8221,2015-09-08 12:00,0,3.52,78.39,683.18,0,0
8222,2015-09-08 13:00,-1.1,6.16,79,683.08,0,0
8223,2015-09-08 14:00,-0.8,3.28,76.51,682.98,0,0
8224,2015-09-08 15:00,0.5,0.88,82.8,682.98,0,0
8225,2015-09-08 16:00,0,2.08,87.86,682.78,0,0
8226,2015-09-08 17:00,0,1.28,87.97,682.68,0,0.93
8227,2015-09-08 18:00,0.6,1.44,91.34,682.48,0,0
8228,2015-09-08 19:00,-1.6,3.12,95.13,682.68,0,0
8229,2015-09-08 20:00,-1.8,5.04,97.51,682.58,0,0.62
8230,2015-09-08 21:00,-2.2,4.32,100,682.38,0,0.94
8231,2015-09-08 22:00,-2.1,3.28,100,682.28,0,1
8232,2015-09-08 23:00,-1.7,3.44,92.51,682.18,0.1121,1
8233,2015-09-09 00:00,-1.8,5.12,87.96,681.98,0,0.81
8234,2015-09-09 01:00,-2,4.64,93.12,681.68,0,0.35
8235,2015-09-09 02:00,-2,5.12,89.09,681.48,0,0.91
8236,2015-09-09 03:00,-2.1,4.72,95.04,681.08,0,1
8237,2015-09-09 04:00,-2.4,4,98.16,680.88,0.056,1
8238,2015-09-09 05:00,-2.6,2,98.16,680.98,0,1
8239,2015-09-09 06:00,-2.1,4,92.25,680.98,0,0.98
8240,2015-09-09 07:00,-1.7,1.44,70.34,681.18,0,0.11
8241,2015-09-09 08:00,0.6,1.28,48.39,681.18,0,0.06
8242,2015-09-09 09:00,1,1.28,57.6,681.38,0,0
8243,2015-09-09 10:00,1.3,1.6,65.73,681.38,0,0
8244,2015-09-09 11:00,1.5,1.84,64.81,681.38,0,0
8245,2015-09-09 12:00,0.2,2.16,65.77,681.48,0,0
8246,2015-09-09 13:00,-0.5,4.08,75.78,681.38,0,0
8247,2015-09-09 14:00,-0.7,4.64,78.8,681.08,0,0
8248,2015-09-09 15:00,-0.2,2.8,78.29,681.08,0,0
8249,2015-09-09 16:00,-1.5,2.8,75.44,680.98,0,0.84
8250,2015-09-09 17:00,-2.5,6.96,73.17,680.88,0,0.93
8251,2015-09-09 18:00,-2.2,6.4,85.74,680.88,0,0.75
8252,2015-09-09 19:00,-2.6,6.88,88.9,681.08,0,0.62
8253,2015-09-09 20:00,-2.6,7.6,93.47,680.98,0,0
8254,2015-09-09 21:00,-2.7,6.8,95.11,680.78,0,0
8255,2015-09-09 22:00,-3.1,4.64,93.14,680.68,0,0
8256,2015-09-09 23:00,-3.4,5.68,94.11,680.58,0.4484,0.59
8257,2015-09-10 00:00,-4.1,6.72,97.84,680.18,0.6726,0.91
8258,2015-09-10 01:00,-4.2,1.6,92.13,679.88,0.056,0.99
8259,2015-09-10 02:00,-4.7,2.64,92.43,679.58,0,1
8260,2015-09-10 03:00,-4.5,3.28,89.62,679.48,0,1
8261,2015-09-10 04:00,-4.6,1.92,91.4,678.88,0,1
8262,2015-09-10 05:00,-5.4,3.12,94,678.88,0,1
8263,2015-09-10 06:00,-4.3,4.4,88.95,678.78,0.1121,0.98
8264,2015-09-10 07:00,-3.3,5.44,86.08,678.78,0.3363,0.07
8265,2015-09-10 08:00,-3.1,3.76,85.65,678.78,0.056,0.02
8266,2015-09-10 09:00,-2.3,3.92,87.05,678.88,0,0
8267,2015-09-10 10:00,-2.5,3.12,82.7,678.98,0,0
8268,2015-09-10 11:00,-2.6,3.6,78.78,678.88,0,0
8269,2015-09-10 12:00,-2.1,0.56,71.98,678.88,0,0.41
8270,2015-09-10 13:00,-1.7,0.5,59.84,678.88,0,0.16
8271,2015-09-10 14:00,-2,1.28,67.15,678.88,0,0.68
8272,2015-09-10 15:00,-1.8,0.64,83.24,678.88,0.056,0.77
8273,2015-09-10 16:00,-2.8,1.76,88.07,678.98,1.065,0.39
8274,2015-09-10 17:00,-3.7,0.72,90.36,678.98,0.1121,0.64
8275,2015-09-10 18:00,-3.7,0.5,95.44,679.18,0.1121,0.77
8276,2015-09-10 19:00,-4.1,0.88,97.48,679.28,0.5605,0.6
8277,2015-09-10 20:00,-4,1.44,100,679.38,0.5605,0.54
8278,2015-09-10 21:00,-4.3,0.56,100,679.38,0.7287,1
8279,2015-09-10 22:00,-5.3,1.44,93.01,679.38,0.2242,0.87
8280,2015-09-10 23:00,-5.6,0.5,87.19,679.28,0.1121,0.9
8281,2015-09-11 00:00,-5.9,0.5,84.55,678.98,0.1121,0
8282,2015-09-11 01:00,-4.9,0.5,98.8,679.08,0.056,0
8283,2015-09-11 02:00,-4.9,0.5,97.82,679.08,0.2242,0.84
8284,2015-09-11 03:00,-5,0.5,92.41,678.88,0.1121,1
8285,2015-09-11 04:00,-5.7,0.5,83.99,678.58,0,0.66
8286,2015-09-11 05:00,-5.8,1.12,87.39,678.68,0.1121,0
8287,2015-09-11 06:00,-5.5,0.5,87.78,678.88,0.056,0.96
8288,2015-09-11 07:00,-3.9,0.5,91.11,679.18,0.3363,0.89
8289,2015-09-11 08:00,-3.4,0.5,90.98,679.58,0.1121,0.82
8290,2015-09-11 09:00,-2.4,0.64,99.63,680.08,0.056,0.85
8291,2015-09-11 10:00,-3,0.96,96.15,680.18,0,0.79
8292,2015-09-11 11:00,-4,0.56,81.55,680.38,0,0.25
8293,2015-09-11 12:00,-3.6,2.56,77.5,680.78,0,0
8294,2015-09-11 13:00,-3.4,0.96,68.62,680.88,0,0
8295,2015-09-11 14:00,-2.6,0.88,73.05,681.08,0,0
8296,2015-09-11 15:00,-2.5,0.5,69.91,681.38,0,0
8297,2015-09-11 16:00,-2.6,0.5,69.56,681.68,0,0
8298,2015-09-11 17:00,-3,0.64,80.12,681.88,0.056,0
8299,2015-09-11 18:00,-4.6,2.4,82.29,682.08,0,0
8300,2015-09-11 19:00,-5.3,0.5,82.06,682.48,0,0
8301,2015-09-11 20:00,-4.5,0.56,78.4,682.88,0,0
8302,2015-09-11 21:00,-4.2,1.04,89.17,682.78,0,0
8303,2015-09-11 22:00,-3.6,6.16,88.4,682.88,0,0
8304,2015-09-11 23:00,-4.6,1.84,95.24,682.68,0,0
8305,2015-09-12 00:00,-3.4,1.76,99.65,682.78,0,0
8306,2015-09-12 01:00,-3.6,1.76,94.08,682.58,0,0.45
8307,2015-09-12 02:00,-3.2,1.28,96.1,682.88,0,0
8308,2015-09-12 03:00,-4,0.5,95.03,682.88,0,0
8309,2015-09-12 04:00,-3.5,0.5,85.23,682.88,0,0
8310,2015-09-12 05:00,-2.2,1.04,75.85,683.28,0,0
8311,2015-09-12 06:00,-1.6,1.68,64.01,683.68,0,0.08
8312,2015-09-12 07:00,0.5,0.5,67.04,684.08,0,0
8313,2015-09-12 08:00,2.2,0.5,64.81,684.58,0,0
8314,2015-09-12 09:00,3.6,2.08,73.57,685.08,0,0
8315,2015-09-12 10:00,3.7,1.44,68.76,685.28,0,0
8316,2015-09-12 11:00,2.7,2.88,65.9,685.28,0,0
8317,2015-09-12 12:00,2,3.92,76.08,685.18,0,0
8318,2015-09-12 13:00,1.4,5.52,73.38,684.98,0,0
8319,2015-09-12 14:00,1.7,2.56,89.36,684.78,0,0
8320,2015-09-12 15:00,1.1,1.84,96.55,684.58,0,0.51
8321,2015-09-12 16:00,0.4,3.52,71.8,684.38,0.056,0.93
8322,2015-09-12 17:00,0.2,3.52,74.91,684.28,0.056,0.92
8323,2015-09-12 18:00,0.2,4.24,86.21,684.28,0,0.37
8324,2015-09-12 19:00,0,3.36,99.25,684.38,0,0.6
8325,2015-09-12 20:00,0,4.32,99.8,684.18,0.056,0.91
8326,2015-09-12 21:00,0,2.88,99.85,684.28,0,0.85
8327,2015-09-12 22:00,-0.1,9.36,99.9,684.38,0.056,1
8328,2015-09-12 23:00,0,9.36,100,683.68,0.056,1
8329,2015-09-13 00:00,-0.2,9.36,99.6,683.48,0.4484,1
8330,2015-09-13 01:00,-0.2,12.16,100,683.18,0,1
8331,2015-09-13 02:00,0.1,9.36,100,682.88,0.5045,0.95
8332,2015-09-13 03:00,0.2,6.72,100,681.98,1.5134,1
8333,2015-09-13 04:00,0,9.36,99.9,681.48,2.3542,1
8334,2015-09-13 05:00,0.5,9.36,99.24,681.28,1.6816,1
8335,2015-09-13 06:00,0.5,6.72,99.54,680.98,2.3542,0.98
8336,2015-09-13 07:00,-0.1,5.44,98.92,680.88,5.9416,0.97
8337,2015-09-13 08:00,-0.5,5.44,98.56,680.68,4.4282,0.97
8338,2015-09-13 09:00,0.1,6.72,97.85,681.18,3.9798,0.97
8339,2015-09-13 10:00,0.4,7.52,97.51,681.08,2.9148,0.97
8340,2015-09-13 11:00,1.4,4.16,96.46,681.18,1.9058,0.97
8341,2015-09-13 12:00,1.7,2.08,87.68,681.18,0.7847,0.97
8342,2015-09-13 13:00,0.3,4.16,86.52,680.78,0,0.97
8343,2015-09-13 14:00,-0.7,4.16,85.13,680.48,0.056,0.97
8344,2015-09-13 15:00,-1.4,5.44,86.63,680.38,0,0.96
8345,2015-09-13 16:00,-1.2,6.72,86.4,679.98,0,0.95
8346,2015-09-13 17:00,-1.1,6.72,97.97,679.88,0,1
8347,2015-09-13 18:00,-1,9.36,97.72,679.58,0.056,0.62
8348,2015-09-13 19:00,-0.7,15.2,92.31,679.68,0.3924,0.9
8349,2015-09-13 20:00,-0.2,12.16,95.44,678.98,1.2892,0.8
8350,2015-09-13 21:00,0.1,19.2,98.32,678.38,1.5134,0.89
8351,2015-09-13 22:00,0.4,12.16,98.62,677.48,2.3542,1
8352,2015-09-13 23:00,0.5,15.2,98.57,678.08,3.8116,1
8353,2015-09-14 00:00,0.4,0.5,98.32,677.48,3.0269,1
8354,2015-09-14 01:00,0.7,0.5,98.62,677.38,1.009,1
8355,2015-09-14 02:00,0.3,0.5,98.92,677.08,0.8968,1
8356,2015-09-14 03:00,-0.4,0.5,98.56,676.68,0.9529,1
8357,2015-09-14 04:00,-0.7,0.5,97.51,676.58,1.6255,1
8358,2015-09-14 05:00,-1.8,0.5,96.1,676.38,0.1121,1
8359,2015-09-14 06:00,-3.2,0.5,85.45,676.18,0.056,0.98
8360,2015-09-14 07:00,-2.7,0.5,81.76,675.98,0,0.98
8361,2015-09-14 08:00,-2.4,0.5,83.3,675.98,0,0.98
8362,2015-09-14 09:00,-2.3,0.5,77.75,676.28,0,0.98
8363,2015-09-14 10:00,-2,0.5,76.3,676.38,0,0.98
8364,2015-09-14 11:00,-2.2,0.5,88,676.38,0,0.98
8365,2015-09-14 12:00,-1.6,0.5,90,676.38,0.056,0.97
8366,2015-09-14 13:00,-1.8,0.5,83.45,676.48,0,0.97
8367,2015-09-14 14:00,-1.2,6.72,92.96,676.68,0.3363,0.97
8368,2015-09-14 15:00,-2,10.56,83.92,676.78,0,0.96
8369,2015-09-14 16:00,-2.6,8.24,91.15,676.98,0,0.95
8370,2015-09-14 17:00,-3.2,7.04,95.1,677.28,0,1
8371,2015-09-14 18:00,-4.3,5.76,95.1,676.88,0,0.76
8372,2015-09-14 19:00,-5.2,0.5,92.41,677.18,0,0.54
8373,2015-09-14 20:00,-6,1.2,79.06,677.28,0,0
8374,2015-09-14 21:00,-6.4,2.56,47.07,677.38,0,0
8375,2015-09-14 22:00,-6.5,3.6,71.8,677.88,0,0
8376,2015-09-14 23:00,-5.8,1.28,73.1,677.78,0,0
8377,2015-09-15 00:00,-5.6,4.24,60.2,677.78,0,0
8378,2015-09-15 01:00,-5.7,4,50.49,677.98,0,0
8379,2015-09-15 02:00,-5.6,1.28,41.33,677.68,0,0
8380,2015-09-15 03:00,-4.5,2.48,27.98,678.08,0,0.28
8381,2015-09-15 04:00,-4.5,4.08,24.6,677.98,0,0.67
8382,2015-09-15 05:00,-4.6,2.4,23.84,678.08,0,0.57
8383,2015-09-15 06:00,-5.6,4.16,26.08,677.88,0,0.99
8384,2015-09-15 07:00,-5.1,10.4,22.37,677.68,0,0.99
8385,2015-09-15 08:00,-4.7,12.4,22.41,677.88,0,0.99
8386,2015-09-15 09:00,-3.7,10.96,30.21,678.08,0,0.91
8387,2015-09-15 10:00,-3.3,10.72,36.85,678.08,0,0.81
8388,2015-09-15 11:00,-2.6,7.2,56.57,677.98,0,0.75
8389,2015-09-15 12:00,-1.7,9.92,82.66,677.98,0,0.75
8390,2015-09-15 13:00,-2.7,11.12,71.84,677.88,0,0.97
8391,2015-09-15 14:00,-2.1,2.56,88.11,677.78,0,0.93
8392,2015-09-15 15:00,-1.3,2.8,90.9,677.88,0.9529,0.95
8393,2015-09-15 16:00,-0.8,3.04,93.91,677.78,0.4484,0.95
8394,2015-09-15 17:00,-1.5,5.2,100,677.98,0.7847,0.97
8395,2015-09-15 18:00,-1.1,9.36,100,678.08,0.8968,1
8396,2015-09-15 19:00,-0.5,13.68,98.91,678.48,0.4484,1
8397,2015-09-15 20:00,-0.2,10.88,98.91,678.08,0.2803,1
8398,2015-09-15 21:00,-0.8,7.04,97.13,678.38,0.3924,1
8399,2015-09-15 22:00,0,7.84,97.49,677.98,0.6166,1
8400,2015-09-15 23:00,0.4,12.96,97.5,677.88,0.5045,1
8401,2015-09-16 00:00,-0.3,10.08,97.49,677.58,0.3924,1
8402,2015-09-16 01:00,-0.3,10.56,97.49,677.68,0.3363,1
8403,2015-09-16 02:00,0,9.36,96.46,677.38,1.2892,1
8404,2015-09-16 03:00,0.2,7.52,95.92,677.68,1.4574,0.96
8405,2015-09-16 04:00,0.2,5.44,94.15,677.08,1.5134,1
8406,2015-09-16 05:00,0.4,6.72,94.8,677.38,1.065,0.96
8407,2015-09-16 06:00,0.5,9.36,92.5,677.58,0.7287,0.98
8408,2015-09-16 07:00,0.5,10.56,94.42,678.08,1.2892,0.97
8409,2015-09-16 08:00,1.1,12.16,93.61,677.98,0.8408,0.97
8410,2015-09-16 09:00,1.6,12.16,96.09,678.28,0.2803,0.97
8411,2015-09-16 10:00,1.7,15.2,96.53,678.48,0.5605,0.97
8412,2015-09-16 11:00,2,12.16,96.49,678.78,0.2242,0.97
8413,2015-09-16 12:00,2.2,13.28,95.86,678.98,0.1682,0.97
8414,2015-09-16 13:00,2.1,10.88,94.46,679.18,0.056,0.97
8415,2015-09-16 14:00,1.9,9.36,93.51,679.28,0.056,0.97
8416,2015-09-16 15:00,1.8,13.28,93.78,679.28,0.056,0.96
8417,2015-09-16 16:00,1.9,16.56,89.09,679.08,0,0.95
8418,2015-09-16 17:00,1.2,10.56,90.75,678.98,0,1
8419,2015-09-16 18:00,1.1,15.2,90.63,678.88,0.056,0
8420,2015-09-16 19:00,0.7,9.36,87.95,679.38,0,0
8421,2015-09-16 20:00,0.7,0.5,94.09,679.48,0,0
8422,2015-09-16 21:00,1.2,0.5,92.78,679.68,0.1121,0
8423,2015-09-16 22:00,1.2,0.5,91.79,679.68,0.2242,0.18
8424,2015-09-16 23:00,1.1,0.5,84.09,679.48,0.1682,0
8425,2015-09-17 00:00,0.6,0.5,79.12,679.38,0.1682,0
8426,2015-09-17 01:00,-0.2,0.5,80.38,678.88,0.056,0
8427,2015-09-17 02:00,0.2,0.5,84.53,678.88,0.056,0
8428,2015-09-17 03:00,0.8,9.36,94.04,678.58,0.1682,0
8429,2015-09-17 04:00,1,12.16,94.53,678.58,0.2242,0.43
8430,2015-09-17 05:00,1,9.76,94.78,678.48,0.3924,0.95
8431,2015-09-17 06:00,1.1,22.88,92.68,678.98,1.1211,0.98
8432,2015-09-17 07:00,1.1,16.8,80.45,678.38,0.8968,0.98
8433,2015-09-17 08:00,0.2,0.5,74.89,677.78,0.056,0.98
8434,2015-09-17 09:00,0.2,0.5,84.71,678.38,0.2242,0.98
8435,2015-09-17 10:00,0.4,0.5,93.87,678.28,0.2242,0.97
8436,2015-09-17 11:00,1.1,0.5,94.78,677.68,2.6906,0.97
8437,2015-09-17 12:00,1.4,0.5,94.38,677.08,7.2308,0.97
8438,2015-09-17 13:00,1.9,0.5,94.04,678.28,4.9887,0.97
8439,2015-09-17 14:00,2.3,0.5,94.74,678.98,0.3924,0.97
8440,2015-09-17 15:00,2.4,0.5,88.09,678.98,0.6726,0.96
8441,2015-09-17 16:00,0.7,1.04,73.34,679.28,0,0.95
8442,2015-09-17 17:00,-2.1,1.36,58.94,679.48,0,1
8443,2015-09-17 18:00,-3.9,1.44,49.65,679.98,0,0
